Bus,sub_id,interconnect,balancing_area,x,y,state,country,county
2060330,39083.0,Western,PSCO,-105.09,39.7935,Colorado,US,p08059
2060331,39084.0,Western,PSCO,-104.981,39.8053,Colorado,US,p08001
2060332,39084.0,Western,PSCO,-104.981,39.8053,Colorado,US,p08001
2060333,39085.0,Western,PSCO,-105.021,39.4589,Colorado,US,p08035
2060334,39086.0,Western,PSCO,-104.986,39.5535,Colorado,US,p08035
2060335,39086.0,Western,PSCO,-104.986,39.5535,Colorado,US,p08035
2060336,39087.0,Western,PSCO,-104.986,39.9256,Colorado,US,p08001
2060337,39088.0,Western,PSCO,-105.047,39.8781,Colorado,US,p08001
2060338,39088.0,Western,PSCO,-105.047,39.8781,Colorado,US,p08001
2060339,39089.0,Western,PSCO,-104.974,39.7747,Colorado,US,p08031
2060340,39089.0,Western,PSCO,-104.974,39.7747,Colorado,US,p08031
2060341,39090.0,Western,PSCO,-104.921,40.4443,Colorado,US,p08123
2060342,39091.0,Western,PSCO,-105.095,39.6689,Colorado,US,p08059
2060343,39092.0,Western,PSCO,-104.914,39.8226,Colorado,US,p08001
2060344,39093.0,Western,PSCO,-104.941,39.8715,Colorado,US,p08001
2060345,39093.0,Western,PSCO,-104.941,39.8715,Colorado,US,p08001
2060346,39093.0,Western,PSCO,-104.941,39.8715,Colorado,US,p08001
2060347,39094.0,Western,PSCO,-105.057,39.8215,Colorado,US,p08059
2060348,39095.0,Western,PSCO,-104.972,39.7992,Colorado,US,p08001
2060349,39095.0,Western,PSCO,-104.972,39.7992,Colorado,US,p08001
2060350,39095.0,Western,PSCO,-104.972,39.7992,Colorado,US,p08001
2060351,39095.0,Western,PSCO,-104.972,39.7992,Colorado,US,p08001
2060352,39096.0,Western,PSCO,-104.958,39.6884,Colorado,US,p08031
2060353,39096.0,Western,PSCO,-104.958,39.6884,Colorado,US,p08031
2060354,39097.0,Western,PSCO,-104.878,39.6983,Colorado,US,p08031
2060355,39097.0,Western,PSCO,-104.878,39.6983,Colorado,US,p08031
2060356,39097.0,Western,PSCO,-104.878,39.6983,Colorado,US,p08031
2060357,39098.0,Western,PSCO,-104.952,39.6438,Colorado,US,p08005
2060358,39098.0,Western,PSCO,-104.952,39.6438,Colorado,US,p08005
2060359,39098.0,Western,PSCO,-104.952,39.6438,Colorado,US,p08005
2060360,39099.0,Western,PSCO,-104.947,39.7047,Colorado,US,p08031
2060361,39099.0,Western,PSCO,-104.947,39.7047,Colorado,US,p08031
2060362,39100.0,Western,PSCO,-105.053,39.619,Colorado,US,p08005
2060363,39101.0,Western,PSCO,-105.008,39.7304,Colorado,US,p08031
2060364,39101.0,Western,PSCO,-105.008,39.7304,Colorado,US,p08031
2060365,39102.0,Western,PSCO,-104.987,39.5462,Colorado,US,p08035
2060366,39103.0,Western,PSCO,-104.865,39.5973,Colorado,US,p08005
2060367,39103.0,Western,PSCO,-104.865,39.5973,Colorado,US,p08005
2060368,39103.0,Western,PSCO,-104.865,39.5973,Colorado,US,p08005
2060369,39104.0,Western,PSCO,-104.985,39.7288,Colorado,US,p08031
2060370,39105.0,Western,PSCO,-104.872,39.8234,Colorado,US,p08001
2060371,39105.0,Western,PSCO,-104.872,39.8234,Colorado,US,p08001
2060372,39106.0,Western,PSCO,-104.957,39.8597,Colorado,US,p08001
2060373,39107.0,Western,PSCO,-105.05,40.0581,Colorado,US,p08123
2060374,39108.0,Western,PSCO,-104.964,39.6293,Colorado,US,p08005
2060375,39108.0,Western,PSCO,-104.964,39.6293,Colorado,US,p08005
2060376,39108.0,Western,PSCO,-104.964,39.6293,Colorado,US,p08005
2060377,39109.0,Western,PSCO,-105.048,39.5405,Colorado,US,p08035
2060378,39110.0,Western,PSCO,-104.998,39.832,Colorado,US,p08001
2060379,39110.0,Western,PSCO,-104.998,39.832,Colorado,US,p08001
2060380,39111.0,Western,PSCO,-104.971,40.0151,Colorado,US,p08014
2060381,39111.0,Western,PSCO,-104.971,40.0151,Colorado,US,p08014
2060382,39112.0,Western,PSCO,-104.902,39.5391,Colorado,US,p08035
2060383,39113.0,Western,PSCO,-104.873,39.6954,Colorado,US,p08005
2060384,39113.0,Western,PSCO,-104.873,39.6954,Colorado,US,p08005
2060385,39114.0,Western,PSCO,-104.946,39.948,Colorado,US,p08001
2060386,39114.0,Western,PSCO,-104.946,39.948,Colorado,US,p08001
2060387,39114.0,Western,PSCO,-104.946,39.948,Colorado,US,p08001
2060388,39115.0,Western,PSCO,-104.935,39.87,Colorado,US,p08001
2060389,39116.0,Western,PSCO,-105.035,40.3339,Colorado,US,p08123
2060390,39117.0,Western,PSCO,-105.013,39.6274,Colorado,US,p08005
2060391,39118.0,Western,PSCO,-104.873,39.6892,Colorado,US,p08005
2060392,39119.0,Western,PSCO,-104.838,39.4833,Colorado,US,p08035
2060393,39120.0,Western,PSCO,-104.953,39.6227,Colorado,US,p08005
2060394,39121.0,Western,PSCO,-104.862,39.8276,Colorado,US,p08001
2060395,39121.0,Western,PSCO,-104.862,39.8276,Colorado,US,p08001
2060396,39122.0,Western,PSCO,-104.839,39.6414,Colorado,US,p08005
2060397,39123.0,Western,PSCO,-104.875,39.6705,Colorado,US,p08031
2060398,39123.0,Western,PSCO,-104.875,39.6705,Colorado,US,p08031
2060399,39124.0,Western,PSCO,-104.947,39.8881,Colorado,US,p08001
2060400,39124.0,Western,PSCO,-104.947,39.8881,Colorado,US,p08001
2060401,39124.0,Western,PSCO,-104.947,39.8881,Colorado,US,p08001
2060402,39125.0,Western,PSCO,-104.883,40.0001,Colorado,US,p08001
2060403,39126.0,Western,PSCO,-104.938,39.6888,Colorado,US,p08031
2060404,39126.0,Western,PSCO,-104.938,39.6888,Colorado,US,p08031
2060405,39127.0,Western,WACM,-104.835,39.0203,Colorado,US,p08041
2060406,39127.0,Western,WACM,-104.835,39.0203,Colorado,US,p08041
2060407,39128.0,Western,PSCO,-104.983,39.1971,Colorado,US,p08035
2060408,39129.0,Western,WACM,-105.003,37.9221,Colorado,US,p08101
2060409,39130.0,Western,PSCO,-104.891,39.722,Colorado,US,p08031
2060410,39130.0,Western,PSCO,-104.891,39.722,Colorado,US,p08031
2060411,39131.0,Western,PSCO,-104.986,39.4267,Colorado,US,p08035
2060412,39132.0,Western,PSCO,-104.916,40.5348,Colorado,US,p08123
2060413,39132.0,Western,PSCO,-104.916,40.5348,Colorado,US,p08123
2060414,39133.0,Western,PSCO,-104.96,39.4684,Colorado,US,p08035
2060415,39134.0,Western,PSCO,-104.919,39.7875,Colorado,US,p08001
2060416,39134.0,Western,PSCO,-104.919,39.7875,Colorado,US,p08001
2060417,39135.0,Western,PSCO,-104.871,39.5929,Colorado,US,p08005
2060418,39136.0,Western,PSCO,-104.809,39.5905,Colorado,US,p08005
2060419,39137.0,Western,PSCO,-104.92,39.9737,Colorado,US,p08001
2060420,39138.0,Western,PSCO,-104.862,39.7906,Colorado,US,p08031
2060421,39139.0,Western,PSCO,-104.82,39.7294,Colorado,US,p08005
2060422,39140.0,Western,PSCO,-104.789,39.7954,Colorado,US,p08031
2060423,39141.0,Western,WACM,-104.902,38.7371,Colorado,US,p08041
2060424,39142.0,Western,WACM,-104.902,38.8186,Colorado,US,p08041
2060425,39143.0,Western,PSCO,-104.808,39.6044,Colorado,US,p08005
2060426,39144.0,Western,PSCO,-104.926,39.5389,Colorado,US,p08035
2060427,39145.0,Western,WACM,-104.816,38.7821,Colorado,US,p08041
2060428,39145.0,Western,WACM,-104.816,38.7821,Colorado,US,p08041
2060429,39145.0,Western,WACM,-104.816,38.7821,Colorado,US,p08041
2060430,39146.0,Western,PSCO,-104.942,39.8332,Colorado,US,p08001
2060431,39147.0,Western,PSCO,-104.818,39.7909,Colorado,US,p08031
2060432,39148.0,Western,WACM,-104.81,39.0553,Colorado,US,p08041
2060433,39149.0,Western,PSCO,-104.892,39.5714,Colorado,US,p08005
2060434,39150.0,Western,PSCO,-104.916,39.4883,Colorado,US,p08035
2060435,39150.0,Western,PSCO,-104.916,39.4883,Colorado,US,p08035
2060436,39150.0,Western,PSCO,-104.916,39.4883,Colorado,US,p08035
2060437,39150.0,Western,PSCO,-104.916,39.4883,Colorado,US,p08035
2060438,39150.0,Western,PSCO,-104.916,39.4883,Colorado,US,p08035
2060439,39151.0,Western,PSCO,-104.76,39.364,Colorado,US,p08035
2060440,39151.0,Western,PSCO,-104.76,39.364,Colorado,US,p08035
2060441,39152.0,Western,WACM,-104.866,38.8286,Colorado,US,p08041
2060442,39152.0,Western,WACM,-104.866,38.8286,Colorado,US,p08041
2060443,39153.0,Western,WACM,-104.879,38.8943,Colorado,US,p08041
2060444,39153.0,Western,WACM,-104.879,38.8943,Colorado,US,p08041
2060445,39153.0,Western,WACM,-104.879,38.8943,Colorado,US,p08041
2060446,39153.0,Western,WACM,-104.879,38.8943,Colorado,US,p08041
2060447,39153.0,Western,WACM,-104.879,38.8943,Colorado,US,p08041
2060448,39154.0,Western,PSCO,-104.835,40.3352,Colorado,US,p08123
2060449,39155.0,Western,WACM,-104.825,39.079,Colorado,US,p08041
2060450,39156.0,Western,PSCO,-104.895,39.8563,Colorado,US,p08001
2060451,39156.0,Western,PSCO,-104.895,39.8563,Colorado,US,p08001
2060452,39157.0,Western,PSCO,-104.891,39.8185,Colorado,US,p08001
2060453,39158.0,Western,WACM,-104.76,38.7479,Colorado,US,p08041
2060454,39158.0,Western,WACM,-104.76,38.7479,Colorado,US,p08041
2060455,39159.0,Western,PSCO,-104.776,39.6834,Colorado,US,p08005
2060456,39160.0,Western,PSCO,-104.838,39.6374,Colorado,US,p08005
2060457,39161.0,Western,PSCO,-104.888,39.6387,Colorado,US,p08031
2060458,39162.0,Western,PSCO,-104.92,39.6729,Colorado,US,p08005
2060459,39163.0,Western,PSCO,-104.906,39.3117,Colorado,US,p08035
2060460,39164.0,Western,PSCO,-104.764,39.1964,Colorado,US,p08035
2060461,39164.0,Western,PSCO,-104.764,39.1964,Colorado,US,p08035
2060462,39164.0,Western,PSCO,-104.764,39.1964,Colorado,US,p08035
2060463,39164.0,Western,PSCO,-104.764,39.1964,Colorado,US,p08035
2060464,39165.0,Western,WACM,-104.765,38.9512,Colorado,US,p08041
2060465,39166.0,Western,WACM,-104.882,38.9067,Colorado,US,p08041
2060466,39166.0,Western,WACM,-104.882,38.9067,Colorado,US,p08041
2060467,39167.0,Western,WACM,-104.724,38.9042,Colorado,US,p08041
2060468,39168.0,Western,WACM,-104.741,38.1375,Colorado,US,p08101
2060469,39169.0,Western,WACM,-104.871,38.1639,Colorado,US,p08101
2060470,39170.0,Western,PSCO,-104.909,40.3053,Colorado,US,p08123
2060471,39171.0,Western,WACM,-104.87,38.7232,Colorado,US,p08041
2060472,39172.0,Western,PSCO,-104.742,40.0551,Colorado,US,p08123
2060473,39173.0,Western,PSCO,-104.778,39.9395,Colorado,US,p08001
2060474,39173.0,Western,PSCO,-104.778,39.9395,Colorado,US,p08001
2060475,39173.0,Western,PSCO,-104.778,39.9395,Colorado,US,p08001
2060476,39173.0,Western,PSCO,-104.778,39.9395,Colorado,US,p08001
2060477,39174.0,Western,PSCO,-104.828,40.1958,Colorado,US,p08123
2060478,39175.0,Western,PSCO,-104.765,39.7835,Colorado,US,p08031
2060479,39176.0,Western,PSCO,-104.785,39.8826,Colorado,US,p08001
2060480,39176.0,Western,PSCO,-104.785,39.8826,Colorado,US,p08001
2060481,39177.0,Western,PSCO,-104.731,40.4026,Colorado,US,p08123
2060482,39178.0,Western,PSCO,-104.802,40.3452,Colorado,US,p08123
2060483,39178.0,Western,PSCO,-104.802,40.3452,Colorado,US,p08123
2060484,39179.0,Western,PSCO,-104.716,39.604,Colorado,US,p08005
2060485,39179.0,Western,PSCO,-104.716,39.604,Colorado,US,p08005
2060486,39180.0,Western,PSCO,-104.701,39.648,Colorado,US,p08005
2060487,39181.0,Western,PSCO,-104.797,39.7532,Colorado,US,p08001
2060488,39182.0,Western,PSCO,-104.799,39.7158,Colorado,US,p08005
2060489,39183.0,Western,WACM,-104.81,38.988,Colorado,US,p08041
2060490,39183.0,Western,WACM,-104.81,38.988,Colorado,US,p08041
2060491,39184.0,Western,WACM,-104.846,38.9682,Colorado,US,p08041
2060492,39184.0,Western,WACM,-104.846,38.9682,Colorado,US,p08041
2060493,39184.0,Western,WACM,-104.846,38.9682,Colorado,US,p08041
2060494,39185.0,Western,PSCO,-104.717,39.5718,Colorado,US,p08005
2060495,39186.0,Western,PSCO,-104.773,39.6515,Colorado,US,p08005
2060496,39187.0,Western,PSCO,-104.839,39.5536,Colorado,US,p08035
2060497,39187.0,Western,PSCO,-104.839,39.5536,Colorado,US,p08035
2060498,39188.0,Western,PSCO,-104.836,39.5522,Colorado,US,p08035
2060499,39188.0,Western,PSCO,-104.836,39.5522,Colorado,US,p08035
2060500,39189.0,Western,WACM,-104.821,38.755,Colorado,US,p08041
2060501,39190.0,Western,WACM,-104.844,38.7846,Colorado,US,p08041
2060502,39191.0,Western,WACM,-104.802,38.7993,Colorado,US,p08041
2060503,39191.0,Western,WACM,-104.802,38.7993,Colorado,US,p08041
2060504,39192.0,Western,WACM,-104.864,38.7817,Colorado,US,p08041
2060505,39193.0,Western,WACM,-104.724,38.4573,Colorado,US,p08101
2060506,39194.0,Western,WACM,-104.777,38.4547,Colorado,US,p08101
2060507,39195.0,Western,WACM,-104.692,39.048,Colorado,US,p08041
2060508,39196.0,Western,WACM,-104.842,38.8988,Colorado,US,p08041
2060509,39196.0,Western,WACM,-104.842,38.8988,Colorado,US,p08041
2060510,39197.0,Western,PSCO,-104.797,39.6127,Colorado,US,p08005
2060511,39197.0,Western,PSCO,-104.797,39.6127,Colorado,US,p08005
2060512,39197.0,Western,PSCO,-104.797,39.6127,Colorado,US,p08005
2060513,39197.0,Western,PSCO,-104.797,39.6127,Colorado,US,p08005
2060514,39198.0,Western,PSCO,-104.756,39.6146,Colorado,US,p08005
2060515,39199.0,Western,WACM,-104.652,38.9526,Colorado,US,p08041
2060516,39200.0,Western,WACM,-104.843,38.7878,Colorado,US,p08041
2060517,39200.0,Western,WACM,-104.843,38.7878,Colorado,US,p08041
2060518,39201.0,Western,WACM,-104.642,37.5838,Colorado,US,p08055
2060519,39202.0,Western,PSCO,-104.672,39.936,Colorado,US,p08001
2060520,39202.0,Western,PSCO,-104.672,39.936,Colorado,US,p08001
2060521,39203.0,Western,WACM,-104.795,38.6897,Colorado,US,p08041
2060522,39204.0,Western,WACM,-104.762,38.7754,Colorado,US,p08041
2060523,39205.0,Western,PSCO,-104.802,40.3386,Colorado,US,p08123
2060524,39206.0,Western,WACM,-104.762,38.9383,Colorado,US,p08041
2060525,39207.0,Western,WACM,-104.756,39.016,Colorado,US,p08041
2060526,39207.0,Western,WACM,-104.756,39.016,Colorado,US,p08041
2060527,39208.0,Western,WACM,-104.655,38.9857,Colorado,US,p08041
2060528,39209.0,Western,WACM,-104.767,37.9998,Colorado,US,p08101
2060529,39209.0,Western,WACM,-104.767,37.9998,Colorado,US,p08101
2060530,39210.0,Western,WACM,-104.67,38.1063,Colorado,US,p08101
2060531,39210.0,Western,WACM,-104.67,38.1063,Colorado,US,p08101
2060532,39211.0,Western,WACM,-104.6295,39.3372,Colorado,US,p08039
2060533,39211.0,Western,WACM,-104.6295,39.3372,Colorado,US,p08039
2060534,39211.0,Western,WACM,-104.6295,39.3372,Colorado,US,p08039
2060535,39212.0,Western,WACM,-104.732,38.8897,Colorado,US,p08041
2060536,39213.0,Western,WACM,-104.613,38.8018,Colorado,US,p08041
2060537,39214.0,Western,PSCO,-104.61,39.699,Colorado,US,p08005
2060538,39214.0,Western,PSCO,-104.61,39.699,Colorado,US,p08005
2060539,39214.0,Western,PSCO,-104.61,39.699,Colorado,US,p08005
2060540,39214.0,Western,PSCO,-104.61,39.699,Colorado,US,p08005
2060541,39214.0,Western,PSCO,-104.61,39.699,Colorado,US,p08005
2060542,39215.0,Western,PSCO,-104.729,39.5174,Colorado,US,p08035
2060543,39216.0,Western,WACM,-104.686,38.9547,Colorado,US,p08041
2060544,39216.0,Western,WACM,-104.686,38.9547,Colorado,US,p08041
2060545,39217.0,Western,WACM,-104.715,38.9595,Colorado,US,p08041
2060546,39218.0,Western,PSCO,-104.653,39.9264,Colorado,US,p08001
2060547,39218.0,Western,PSCO,-104.653,39.9264,Colorado,US,p08001
2060548,39219.0,Western,WACM,-104.734,38.983,Colorado,US,p08041
2060549,39220.0,Western,PSCO,-104.68,39.6669,Colorado,US,p08005
2060550,39221.0,Western,WACM,-104.736,38.7107,Colorado,US,p08041
2060551,39222.0,Western,WACM,-104.663,38.5843,Colorado,US,p08041
2060552,39223.0,Western,PSCO,-104.596,40.3615,Colorado,US,p08123
2060553,39224.0,Western,PSCO,-104.584,40.3829,Colorado,US,p08123
2060554,39224.0,Western,PSCO,-104.584,40.3829,Colorado,US,p08123
2060555,39224.0,Western,PSCO,-104.584,40.3829,Colorado,US,p08123
2060556,39224.0,Western,PSCO,-104.584,40.3829,Colorado,US,p08123
2060557,39225.0,Western,WACM,-104.592,39.5636,Colorado,US,p08039
2060558,39226.0,Western,PSCO,-104.769,39.57,Colorado,US,p08005
2060559,39226.0,Western,PSCO,-104.769,39.57,Colorado,US,p08005
2060560,39227.0,Western,PSCO,-104.626,40.411,Colorado,US,p08123
2060561,39228.0,Western,WACM,-104.604,38.7142,Colorado,US,p08041
2060562,39228.0,Western,WACM,-104.604,38.7142,Colorado,US,p08041
2060563,39229.0,Western,PSCO,-104.683,40.4608,Colorado,US,p08123
2060564,39229.0,Western,PSCO,-104.683,40.4608,Colorado,US,p08123
2060565,39229.0,Western,PSCO,-104.683,40.4608,Colorado,US,p08123
2060566,39230.0,Western,WACM,-104.654,38.2001,Colorado,US,p08101
2060567,39231.0,Western,WACM,-104.582,38.4127,Colorado,US,p08101
2060568,39232.0,Western,PSCO,-104.539,40.0578,Colorado,US,p08123
2060569,39233.0,Western,PSCO,-104.511,40.7366,Colorado,US,p08123
2060570,39233.0,Western,PSCO,-104.511,40.7366,Colorado,US,p08123
2060571,39233.0,Western,PSCO,-104.511,40.7366,Colorado,US,p08123
2060572,39233.0,Western,PSCO,-104.511,40.7366,Colorado,US,p08123
2060573,39234.0,Western,WACM,-104.498,39.3694,Colorado,US,p08039
2060574,39235.0,Western,WACM,-104.567,38.2628,Colorado,US,p08101
2060575,39235.0,Western,WACM,-104.567,38.2628,Colorado,US,p08101
2060576,39236.0,Western,WACM,-104.584,38.3872,Colorado,US,p08101
2060577,39237.0,Western,WACM,-104.47,37.2339,Colorado,US,p08071
2060578,39237.0,Western,WACM,-104.47,37.2339,Colorado,US,p08071
2060579,39238.0,Western,WACM,-104.532,39.2814,Colorado,US,p08039
2060580,39239.0,Western,WACM,-104.472,38.3265,Colorado,US,p08101
2060581,39239.0,Western,WACM,-104.472,38.3265,Colorado,US,p08101
2060582,39239.0,Western,WACM,-104.472,38.3265,Colorado,US,p08101
2060583,39240.0,Western,WACM,-104.451,39.074,Colorado,US,p08041
2060584,39241.0,Western,PSCO,-104.469,40.1987,Colorado,US,p08123
2060585,39241.0,Western,PSCO,-104.469,40.1987,Colorado,US,p08123
2060586,39242.0,Western,PSCO,-104.476,40.3542,Colorado,US,p08123
2060587,39243.0,Western,PSCO,-104.538,39.6976,Colorado,US,p08005
2060588,39244.0,Western,WACM,-104.35,39.4489,Colorado,US,p08039
2060589,39245.0,Western,WACM,-104.35,39.0549,Colorado,US,p08041
2060590,39246.0,Western,PSCO,-104.342,39.7604,Colorado,US,p08001
2060591,39247.0,Western,WACM,-104.175,38.6015,Colorado,US,p08041
2060592,39247.0,Western,WACM,-104.175,38.6015,Colorado,US,p08041
2060593,39248.0,Western,PSCO,-104.157,39.7813,Colorado,US,p08001
2060594,39249.0,Western,WACM,-104.109,37.8648,Colorado,US,p08101
2060595,39250.0,Western,PSCO,-104.102,40.2362,Colorado,US,p08087
2060596,39251.0,Western,WACM,-103.868,38.2922,Colorado,US,p08025
2060597,39252.0,Western,PSCO,-103.748,40.1619,Colorado,US,p08087
2060598,39253.0,Western,WACM,-103.76,37.9366,Colorado,US,p08089
2060599,39254.0,Western,WACM,-103.777,38.3358,Colorado,US,p08025
2060600,39255.0,Western,WACM,-103.667,39.3749,Colorado,US,p08073
2060601,39255.0,Western,WACM,-103.667,39.3749,Colorado,US,p08073
2060602,39256.0,Western,PSCO,-103.608,40.1357,Colorado,US,p08087
2060603,39256.0,Western,PSCO,-103.608,40.1357,Colorado,US,p08087
2060604,39257.0,Western,WACM,-103.5,37.8559,Colorado,US,p08089
2060605,39258.0,Western,PSCO,-103.282,40.5609,Colorado,US,p08075
2060606,39259.0,Western,PSCO,-103.28,40.0619,Colorado,US,p08121
2060607,39259.0,Western,PSCO,-103.28,40.0619,Colorado,US,p08121
2060608,39260.0,Western,WACM,-103.238,37.9816,Colorado,US,p08011
2060609,39260.0,Western,WACM,-103.238,37.9816,Colorado,US,p08011
2060610,39261.0,Western,WACM,-103.033,39.4341,Colorado,US,p08063
2060611,39262.0,Western,WACM,-102.723,37.4353,Colorado,US,p08009
2060612,39262.0,Western,WACM,-102.723,37.4353,Colorado,US,p08009
2060613,39263.0,Western,PSCO,-102.685,40.1309,Colorado,US,p08125
2060614,39263.0,Western,PSCO,-102.685,40.1309,Colorado,US,p08125
2060615,39264.0,Western,WACM,-102.67,37.9959,Colorado,US,p08099
2060616,39265.0,Western,PSCO,-102.587,40.63,Colorado,US,p08095
2060617,39266.0,Western,WACM,-102.456,38.7976,Colorado,US,p08017
2060618,39266.0,Western,WACM,-102.456,38.7976,Colorado,US,p08017
2060619,39267.0,Western,PSCO,-102.283,40.4935,Colorado,US,p08095
2060620,39267.0,Western,PSCO,-102.283,40.4935,Colorado,US,p08095
2060621,39268.0,Western,WACM,-102.234,39.3125,Colorado,US,p08063
2060622,39269.0,Western,WACM,-102.154,37.2613,Colorado,US,p08009
2060623,39270.0,Western,PSCO,-102.263,40.0964,Colorado,US,p08125
2060624,39271.0,Western,PSCO,-102.266,40.8328,Colorado,US,p08115
2060625,39272.0,Western,WACM,-102.076,38.1543,Colorado,US,p08099
2060626,39273.0,Western,PSCO,-103.259,40.941,Colorado,US,p08075
2060627,39273.0,Western,PSCO,-103.259,40.941,Colorado,US,p08075
2060628,39273.0,Western,PSCO,-103.259,40.941,Colorado,US,p08075
2060629,39273.0,Western,PSCO,-103.259,40.941,Colorado,US,p08075
2060630,39273.0,Western,PSCO,-103.259,40.941,Colorado,US,p08075
2060631,39274.0,Western,PSCO,-102.897,40.9881,Colorado,US,p08075
2060632,39274.0,Western,PSCO,-102.897,40.9881,Colorado,US,p08075
2060633,39274.0,Western,PSCO,-102.897,40.9881,Colorado,US,p08075
2060634,39275.0,Western,WACM,-104.688,38.5569,Colorado,US,p08041
2060635,39275.0,Western,WACM,-104.688,38.5569,Colorado,US,p08041
2060636,39275.0,Western,WACM,-104.688,38.5569,Colorado,US,p08041
2060637,39275.0,Western,WACM,-104.688,38.5569,Colorado,US,p08041
2060638,39275.0,Western,WACM,-104.688,38.5569,Colorado,US,p08041
2060639,39275.0,Western,WACM,-104.688,38.5569,Colorado,US,p08041
2060640,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060641,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060642,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060643,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060644,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060645,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060646,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060647,39276.0,Western,PSCO,-104.021,40.8944,Colorado,US,p08123
2060648,39277.0,Western,WACM,-103.678,39.4218,Colorado,US,p08073
2060649,39277.0,Western,WACM,-103.678,39.4218,Colorado,US,p08073
2060650,39277.0,Western,WACM,-103.678,39.4218,Colorado,US,p08073
2060651,39277.0,Western,WACM,-103.678,39.4218,Colorado,US,p08073
2060652,39277.0,Western,WACM,-103.678,39.4218,Colorado,US,p08073
2060653,39278.0,Western,PSCO,-103.436,40.986,Colorado,US,p08075
2060654,39278.0,Western,PSCO,-103.436,40.986,Colorado,US,p08075
2060655,39278.0,Western,PSCO,-103.436,40.986,Colorado,US,p08075
2060656,39278.0,Western,PSCO,-103.436,40.986,Colorado,US,p08075
2060657,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060658,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060659,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060660,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060661,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060662,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060663,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060664,39279.0,Western,WACM,-104.575,38.2081,Colorado,US,p08101
2060665,39280.0,Western,WACM,-103.573,39.381,Colorado,US,p08073
2060666,39280.0,Western,WACM,-103.573,39.381,Colorado,US,p08073
2060667,39280.0,Western,WACM,-103.573,39.381,Colorado,US,p08073
2060668,39280.0,Western,WACM,-103.573,39.381,Colorado,US,p08073
2060669,39280.0,Western,WACM,-103.573,39.381,Colorado,US,p08073
2060670,39281.0,Western,PSCO,-104.774,40.0986,Colorado,US,p08123
2060671,39281.0,Western,PSCO,-104.774,40.0986,Colorado,US,p08123
2060672,39281.0,Western,PSCO,-104.774,40.0986,Colorado,US,p08123
2060673,39281.0,Western,PSCO,-104.774,40.0986,Colorado,US,p08123
2060674,39282.0,Western,PSCO,-105.202,40.0195,Colorado,US,p08013
2060675,39282.0,Western,PSCO,-105.202,40.0195,Colorado,US,p08013
2060676,39282.0,Western,PSCO,-105.202,40.0195,Colorado,US,p08013
2060677,39282.0,Western,PSCO,-105.202,40.0195,Colorado,US,p08013
2060678,39282.0,Western,PSCO,-105.202,40.0195,Colorado,US,p08013
2060679,39283.0,Western,WACM,-102.243,39.3561,Colorado,US,p08063
2060680,39283.0,Western,WACM,-102.243,39.3561,Colorado,US,p08063
2060681,39283.0,Western,WACM,-102.243,39.3561,Colorado,US,p08063
2060682,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060683,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060684,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060685,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060686,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060687,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060688,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060689,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060690,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060691,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060692,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060693,39284.0,Western,PSCO,-104.874,40.2461,Colorado,US,p08123
2060694,39285.0,Western,WACM,-105.895,37.4594,Colorado,US,p08003
2060695,39285.0,Western,WACM,-105.895,37.4594,Colorado,US,p08003
2060696,39286.0,Western,WACM,-102.538,38.0333,Colorado,US,p08099
2060697,39287.0,Western,WACM,-102.862,37.6735,Colorado,US,p08011
2060698,39287.0,Western,WACM,-102.862,37.6735,Colorado,US,p08011
2060699,39287.0,Western,WACM,-102.862,37.6735,Colorado,US,p08011
2060700,39287.0,Western,WACM,-102.862,37.6735,Colorado,US,p08011
2060701,39287.0,Western,WACM,-102.862,37.6735,Colorado,US,p08011
