Line,bus0,bus1,r,x,b,s_nom,v_nom,interconnect,type,carrier,underwater_fraction,length,g,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,capital_cost,build_year,lifetime,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,latitude1,longitude1,latitude2,longitude2,wkt_geom
99361,2060528,2060530,1.89527475,8.396949249999999,9.98109640831758e-07,147.13,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,14.589399842788662,0.0,0.0,False,0.0,inf,1.0,1337.5197040872577,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9998,-104.767,38.1063,-104.67,"LINESTRING (-104.767 37.9998, -104.67 38.1063)"
99362,2060530,2060531,0.032798,0.1409785,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1063,-104.67,38.1063,-104.67,"LINESTRING (-104.67 38.1063, -104.67 38.1063)"
99363,2060530,2060659,2.2601525000000002,11.848277500000002,4.6654064272211723e-07,172.77,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,14.055982679206107,0.0,0.0,False,0.0,inf,1.0,1288.6173520729178,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1063,-104.67,38.2081,-104.575,"LINESTRING (-104.67 38.1063, -104.575 38.2081)"
99364,2060532,2060533,0.03901375,0.15274875,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3372,-104.6295,39.3372,-104.6295,"LINESTRING (-104.6295 39.3372, -104.6295 39.3372)"
99365,2060532,2060534,0.03901375,0.1584355,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3372,-104.6295,39.3372,-104.6295,"LINESTRING (-104.6295 39.3372, -104.6295 39.3372)"
99366,2060534,2060542,0.472397,2.6297912500000002,4.947448015122874e-06,177.17,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,21.80811221686594,0.0,0.0,False,0.0,inf,1.0,1999.3132077617272,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3372,-104.6295,39.5174,-104.729,"LINESTRING (-104.6295 39.3372, -104.729 39.5174)"
99367,2060579,2060534,1.1582455,5.83315075,8.703213610586011e-07,182.25,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,10.445506216926372,0.0,0.0,False,0.0,inf,1.0,957.6178962022675,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2814,-104.532,39.3372,-104.6295,"LINESTRING (-104.532 39.2814, -104.6295 39.3372)"
99368,2060561,2060536,0.770753,3.979138,6.33648393194707e-07,172.42,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.782833065572206,0.0,0.0,False,0.0,inf,1.0,896.8656783689959,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7142,-104.604,38.8018,-104.613,"LINESTRING (-104.604 38.7142, -104.613 38.8018)"
99370,2060537,2060541,0.037426749999999995,0.14322675,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.699,-104.61,39.699,-104.61,"LINESTRING (-104.61 39.699, -104.61 39.699)"
99373,2060549,2060541,0.7435094999999999,2.732285,5.860113421550094e-07,178.13,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.980827074122621,0.0,0.0,False,0.0,inf,1.0,639.9847740878765,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6669,-104.68,39.699,-104.61,"LINESTRING (-104.68 39.6669, -104.61 39.699)"
99374,2060541,2060715,0.7535605,3.3766069999999995,6.253308128544423e-07,214.99,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.160053189228822,0.0,0.0,False,0.0,inf,1.0,748.0932762555253,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.699,-104.61,39.7479,-104.681,"LINESTRING (-104.61 39.699, -104.681 39.7479)"
99375,2060541,2060715,0.7535605,3.3766069999999995,6.253308128544423e-07,214.99,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.160053189228822,0.0,0.0,False,0.0,inf,1.0,748.0932762555253,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.699,-104.61,39.7479,-104.681,"LINESTRING (-104.61 39.699, -104.681 39.7479)"
99376,2060541,2060715,0.7535605,3.3766069999999995,6.253308128544423e-07,214.99,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.160053189228822,0.0,0.0,False,0.0,inf,1.0,748.0932762555253,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.699,-104.61,39.7479,-104.681,"LINESTRING (-104.61 39.699, -104.681 39.7479)"
99377,2060543,2060544,0.038088000000000004,0.156055,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9547,-104.686,38.9547,-104.686,"LINESTRING (-104.686 38.9547, -104.686 38.9547)"
99378,2060543,2060545,0.5403735000000001,1.83047225,1.444234404536862e-07,123.78,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.5665907782840724,0.0,0.0,False,0.0,inf,1.0,235.29862607613808,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9547,-104.686,38.9595,-104.715,"LINESTRING (-104.686 38.9547, -104.715 38.9595)"
99379,2060545,2060548,0.2806345,1.5372740000000003,2.0189035916824197e-07,122.5,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,3.0899034625235045,0.0,0.0,False,0.0,inf,1.0,283.27462468549857,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9595,-104.715,38.983,-104.734,"LINESTRING (-104.715 38.9595, -104.734 38.983)"
99380,2060546,2060547,0.02869825,0.14679750000000003,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9264,-104.653,39.9264,-104.653,"LINESTRING (-104.653 39.9264, -104.653 39.9264)"
99381,2060547,2060754,0.18025675,0.7649339999999999,2.775047258979206e-07,148.04,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.9673828200036403,0.0,0.0,False,0.0,inf,1.0,272.0422384808837,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9264,-104.653,39.9411,-104.682,"LINESTRING (-104.653 39.9264, -104.682 39.9411)"
99382,2060547,2060832,0.98010475,5.07006825,1.5190926275992439e-06,166.14,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,18.957331679890828,0.0,0.0,False,0.0,inf,1.0,1737.9607750831913,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9264,-104.653,40.0908,-104.595,"LINESTRING (-104.653 39.9264, -104.595 40.0908)"
99383,2060548,2060762,0.5623269999999999,2.489474,1.34820415879017e-06,170.68,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.400564348216184,0.0,0.0,False,0.0,inf,1.0,1228.5302380335893,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.983,-104.734,38.8814,-104.817,"LINESTRING (-104.734 38.983, -104.817 38.8814)"
99384,2060550,2060878,1.0810115,4.937024750000001,7.621928166351608e-07,187.78,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.534192544450711,0.0,0.0,False,0.0,inf,1.0,874.0709369938801,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7107,-104.736,38.6281,-104.707,"LINESTRING (-104.736 38.7107, -104.707 38.6281)"
99385,2060551,2060636,0.39370825000000004,1.87358575,2.2533081285444234e-07,189.83,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,3.746701486022786,0.0,0.0,False,0.0,inf,1.0,343.4882254848539,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5843,-104.663,38.5569,-104.688,"LINESTRING (-104.663 38.5843, -104.688 38.5569)"
99386,2060777,2060551,1.30134,4.071713,4.5368620037807185e-07,165.02,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.6323263974828714,0.0,0.0,False,0.0,inf,1.0,608.035103305236,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6335,-104.706,38.5843,-104.663,"LINESTRING (-104.706 38.6335, -104.663 38.5843)"
99387,2060552,2060555,0.37228375,1.6691272499999998,1.4593572778827978e-07,134.84,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.5905181810217868,0.0,0.0,False,0.0,inf,1.0,237.49223054062486,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3615,-104.596,40.3829,-104.584,"LINESTRING (-104.596 40.3615, -104.584 40.3829)"
99389,2060553,2060556,0.11109,0.605176,0.0,0.01,230.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3829,-104.584,40.3829,-104.584,"LINESTRING (-104.584 40.3829, -104.584 40.3829)"
99393,2060555,2060560,0.15698075,0.879727,9.066162570888469e-07,137.83,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.739541307847523,0.0,0.0,False,0.0,inf,1.0,434.50929825019125,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3829,-104.584,40.411,-104.626,"LINESTRING (-104.584 40.3829, -104.626 40.411)"
99394,2060586,2060555,0.8624022499999999,4.706777499999999,6.056710775047258e-07,164.77,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.701054730861696,0.0,0.0,False,0.0,inf,1.0,889.3684450885731,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3542,-104.476,40.3829,-104.584,"LINESTRING (-104.476 40.3542, -104.584 40.3829)"
99395,2060556,2060710,3.4601889999999997,33.504744,5.540642722117203e-06,561.91,230.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,92.26745162891896,0.0,0.0,False,0.0,inf,1.0,8458.849296710217,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3829,-104.584,40.9475,-103.784,"LINESTRING (-104.584 40.3829, -103.784 40.9475)"
99396,2060556,2060749,4.794855999999999,38.045151,3.499054820415879e-06,552.8,230.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,78.81642068543198,0.0,0.0,False,0.0,inf,1.0,7225.69240738869,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3829,-104.584,40.2217,-103.68,"LINESTRING (-104.584 40.3829, -103.68 40.2217)"
99397,2060573,2060557,1.3809545,5.754726499999999,2.0476370510396974e-06,191.58,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,23.07824854052554,0.0,0.0,False,0.0,inf,1.0,2115.75613057403,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3694,-104.498,39.5636,-104.592,"LINESTRING (-104.498 39.3694, -104.592 39.5636)"
99398,2060558,2060559,0.0362365,0.15367450000000002,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57,-104.769,39.57,-104.769,"LINESTRING (-104.769 39.57, -104.769 39.57)"
99399,2060560,2060564,0.7823910000000001,4.1781742500000005,3.6219281663516067e-07,167.55,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.352361038521589,0.0,0.0,False,0.0,inf,1.0,674.0460791090629,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.411,-104.626,40.4608,-104.683,"LINESTRING (-104.626 40.411, -104.683 40.4608)"
99400,2060570,2060560,1.0069515,4.801336249999999,6.8378071833648394e-06,179.54,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,37.527282692538954,0.0,0.0,False,0.0,inf,1.0,3440.40745904524,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7366,-104.511,40.411,-104.626,"LINESTRING (-104.511 40.7366, -104.626 40.411)"
99401,2060561,2060562,0.029756249999999998,0.15750975,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7142,-104.604,38.7142,-104.604,"LINESTRING (-104.604 38.7142, -104.604 38.7142)"
99402,2060561,2060777,0.8511610000000001,5.06768775,1.1909262759924387e-06,183.32,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,12.620852370385734,0.0,0.0,False,0.0,inf,1.0,1157.0481931860381,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7142,-104.604,38.6335,-104.706,"LINESTRING (-104.604 38.7142, -104.706 38.6335)"
99403,2060563,2060564,0.0304175,0.140185,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4608,-104.683,40.4608,-104.683,"LINESTRING (-104.683 40.4608, -104.683 40.4608)"
99404,2060563,2060565,0.03134325,0.157113,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4608,-104.683,40.4608,-104.683,"LINESTRING (-104.683 40.4608, -104.683 40.4608)"
99405,2060659,2060566,0.758057,4.2199652500000004,4.0453686200378067e-07,185.66,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.967770184339104,0.0,0.0,False,0.0,inf,1.0,638.7877510747481,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2081,-104.575,38.2001,-104.654,"LINESTRING (-104.575 38.2081, -104.654 38.2001)"
99406,2060567,2060576,0.6255425,2.60413475,1.1190926275992438e-07,136.53,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.844004296237105,0.0,0.0,False,0.0,inf,1.0,260.7312038682772,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4127,-104.582,38.3872,-104.584,"LINESTRING (-104.582 38.4127, -104.584 38.3872)"
99407,2060582,2060567,1.00602575,4.5980680000000005,1.2204158790170134e-06,161.09,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.573770974304173,0.0,0.0,False,0.0,inf,1.0,1244.4093884967708,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3265,-104.472,38.4127,-104.582,"LINESTRING (-104.472 38.3265, -104.582 38.4127)"
99408,2060584,2060568,1.34696625,6.1361355,1.1584120982986768e-06,153.62,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,16.77841313341233,0.0,0.0,False,0.0,inf,1.0,1538.2029700384087,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1987,-104.469,40.0578,-104.539,"LINESTRING (-104.469 40.1987, -104.539 40.0578)"
99409,2060569,2060570,0.036104250000000004,0.14851675000000003,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7366,-104.511,40.7366,-104.511,"LINESTRING (-104.511 40.7366, -104.511 40.7366)"
99410,2060569,2060571,0.03874925,0.15221975,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7366,-104.511,40.7366,-104.511,"LINESTRING (-104.511 40.7366, -104.511 40.7366)"
99411,2060569,2060572,0.0367655,0.140714,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7366,-104.511,40.7366,-104.511,"LINESTRING (-104.511 40.7366, -104.511 40.7366)"
99412,2060570,2060643,4.42177875,20.57347125,2.579962192816635e-06,183.51,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,44.86371719736439,0.0,0.0,False,0.0,inf,1.0,4112.993433361374,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7366,-104.511,40.8944,-104.021,"LINESTRING (-104.511 40.7366, -104.021 40.8944)"
99413,2070138,2060570,2.8727345000000004,15.96746825,3.292249527410208e-06,189.64,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,46.528557950822474,0.0,0.0,False,0.0,inf,1.0,4265.621871536527,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1236,-104.72,40.7366,-104.511,"LINESTRING (-104.72 41.1236, -104.511 40.7366)"
99414,2060579,2060573,1.01263825,4.4237625000000005,7.251417769376181e-07,186.25,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,10.224283526728136,0.0,0.0,False,0.0,inf,1.0,937.3367530216187,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2814,-104.532,39.3694,-104.498,"LINESTRING (-104.532 39.2814, -104.498 39.3694)"
99415,2060573,2060768,3.67483075,14.272816750000002,9.276370510396974e-06,223.18,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,71.18379375676906,0.0,0.0,False,0.0,inf,1.0,6525.952252136196,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3694,-104.498,39.2038,-103.7,"LINESTRING (-104.498 39.3694, -103.7 39.2038)"
99416,2060573,2060768,3.67483075,14.272816750000002,9.276370510396974e-06,223.18,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,71.18379375676906,0.0,0.0,False,0.0,inf,1.0,6525.952252136196,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3694,-104.498,39.2038,-103.7,"LINESTRING (-104.498 39.3694, -103.7 39.2038)"
99417,2060573,2060768,3.67483075,14.272816750000002,9.276370510396974e-06,223.18,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,71.18379375676906,0.0,0.0,False,0.0,inf,1.0,6525.952252136196,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3694,-104.498,39.2038,-103.7,"LINESTRING (-104.498 39.3694, -103.7 39.2038)"
99418,2060574,2060575,0.031211,0.136482,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2628,-104.567,38.2628,-104.567,"LINESTRING (-104.567 38.2628, -104.567 38.2628)"
99419,2060659,2060574,0.553863,3.2628719999999998,3.5311909262759923e-07,179.62,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.129223308392877,0.0,0.0,False,0.0,inf,1.0,561.911869855188,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2081,-104.575,38.2628,-104.567,"LINESTRING (-104.575 38.2081, -104.567 38.2628)"
99420,2060574,2060787,1.4626850000000002,5.3181692499999995,3.8563327032136107e-07,174.54,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.383695084027415,0.0,0.0,False,0.0,inf,1.0,676.9187060659233,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2628,-104.567,38.3208,-104.526,"LINESTRING (-104.567 38.2628, -104.526 38.3208)"
99421,2060576,2060659,1.2811057499999998,6.0259712500000004,1.6060491493383743e-06,178.91,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,19.95281898595762,0.0,0.0,False,0.0,inf,1.0,1829.2245625851297,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3872,-104.584,38.2081,-104.575,"LINESTRING (-104.584 38.3872, -104.575 38.2081)"
99422,2060577,2060578,0.03531075,0.147062,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2339,-104.47,37.2339,-104.47,"LINESTRING (-104.47 37.2339, -104.47 37.2339)"
99423,2060580,2060581,0.03054975,0.14878124999999998,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3265,-104.472,38.3265,-104.472,"LINESTRING (-104.472 38.3265, -104.472 38.3265)"
99424,2060580,2060582,0.028037,0.14230099999999998,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3265,-104.472,38.3265,-104.472,"LINESTRING (-104.472 38.3265, -104.472 38.3265)"
99425,2060787,2060582,0.37228375,1.3907409999999998,5.76937618147448e-07,178.35,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.758445878347569,0.0,0.0,False,0.0,inf,1.0,436.24242201220926,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3208,-104.526,38.3265,-104.472,"LINESTRING (-104.526 38.3208, -104.472 38.3265)"
99426,2060583,2060588,2.013374,8.884555,4.5217391304347826e-06,145.71,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,42.631923847748126,0.0,0.0,False,0.0,inf,1.0,3908.3881985519283,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.074,-104.451,39.4489,-104.35,"LINESTRING (-104.451 39.074, -104.35 39.4489)"
99427,2060583,2060589,1.6897582500000001,5.78104425,3.833648393194707e-07,164.13,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.984894021641237,0.0,0.0,False,0.0,inf,1.0,823.7126216690145,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.074,-104.451,39.0549,-104.35,"LINESTRING (-104.451 39.074, -104.35 39.0549)"
99428,2060584,2060585,0.0277725,0.15460025,0.0,0.01,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1987,-104.469,40.1987,-104.469,"LINESTRING (-104.469 40.1987, -104.469 40.1987)"
99429,2060584,2060586,0.9752115,4.84021775,1.5100189035916826e-06,160.54,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,17.32038673738879,0.0,0.0,False,0.0,inf,1.0,1587.8897551169607,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1987,-104.469,40.3542,-104.476,"LINESTRING (-104.469 40.1987, -104.476 40.3542)"
99430,2060587,2060832,1.416662,5.749965500000001,1.1072211720226844e-05,172.48,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,44.04071360042076,0.0,0.0,False,0.0,inf,1.0,4037.542521102574,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6976,-104.538,40.0908,-104.595,"LINESTRING (-104.538 39.6976, -104.595 40.0908)"
99431,2060588,2060593,3.848475,15.169736250000001,3.3028355387523625e-06,153.25,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,40.53532335542125,0.0,0.0,False,0.0,inf,1.0,3716.177106916631,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4489,-104.35,39.7813,-104.157,"LINESTRING (-104.35 39.4489, -104.157 39.7813)"
99432,2060589,2060591,3.6811787499999995,11.189672500000002,6.353875236294895e-06,152.38,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,52.70448071985951,0.0,0.0,False,0.0,inf,1.0,4831.81503119492,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0549,-104.35,38.6015,-104.175,"LINESTRING (-104.35 39.0549, -104.175 38.6015)"
99433,2060589,2060650,3.177703,13.86733825,8.302457466918714e-06,197.21,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,70.88781540712976,0.0,0.0,False,0.0,inf,1.0,6498.817696987139,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0549,-104.35,39.4218,-103.678,"LINESTRING (-104.35 39.0549, -103.678 39.4218)"
99434,2060590,2060595,2.3387089999999997,10.437434500000002,8.567863894139887e-06,182.7,115.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,56.78251795187315,0.0,0.0,False,0.0,inf,1.0,5205.679289532851,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7604,-104.342,40.2362,-104.102,"LINESTRING (-104.342 39.7604, -104.102 40.2362)"
