Bus,Pd,v_nom,balancing_area,state,country,county,reeds_zone,reeds_ba,interconnect,x,y,sub_id,substation_off,LAF_state,nerc_reg,trans_reg,trans_grp,reeds_state,rec_trading_zone,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,control,generator,sub_network
2050132,43.29,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.918,40.8021,38593.0,False,0.006064367184895256,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050133,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.918,40.8021,38593.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050134,43.29,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.865,40.7747,38594.0,False,0.006064367184895256,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050135,43.38,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.992,41.0976,38595.0,False,0.006076975016880487,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050136,43.38,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-112.04,41.1032,38596.0,False,0.006076975016880487,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050137,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.981,40.6125,38597.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050138,69.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.981,40.6125,38597.0,False,0.009666004522009072,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050139,69.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.848,40.7287,38598.0,False,0.009666004522009072,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050140,13.12,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.846,41.5505,38599.0,False,0.0018379417294023047,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050141,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.921,40.5268,38600.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050142,49.62,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.921,40.5268,38600.0,False,0.006951118034523045,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050143,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.921,40.5268,38600.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050144,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.936,40.4323,38601.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050145,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.936,40.4323,38601.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050146,49.62,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.936,40.4323,38601.0,False,0.006951118034523045,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050147,36.99,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.929,40.8458,38602.0,False,0.005181818945929211,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050148,59.87,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.98,41.0129,38603.0,False,0.008387010010618597,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050149,0.0,161.0,PACE,Utah,US,p49041,p25,PACE,Western,-111.83,38.8705,38604.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050150,7.2,161.0,PACE,Utah,US,p49041,p25,PACE,Western,-111.83,38.8705,38604.0,False,0.001008626558818338,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050151,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.92,40.6259,38605.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050152,49.27,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.92,40.6259,38605.0,False,0.00690208757680271,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050153,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.998,40.6592,38606.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050154,49.27,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.998,40.6592,38606.0,False,0.00690208757680271,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050155,42.11,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.852,40.9069,38607.0,False,0.005899064498866696,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050156,0.0,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.854,40.3978,38608.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050157,0.0,13.8,PACE,Utah,US,p49049,p25,PACE,Western,-111.854,40.3978,38608.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050158,0.0,13.8,PACE,Utah,US,p49049,p25,PACE,Western,-111.854,40.3978,38608.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050159,0.0,1.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.854,40.3978,38608.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050160,43.87,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.854,40.3978,38608.0,False,0.006145617657688956,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050161,47.56,161.0,PACE,Utah,US,p49057,p25,PACE,Western,-111.955,41.2732,38609.0,False,0.006662538769083355,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050162,47.56,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.861,41.0973,38610.0,False,0.006662538769083355,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050163,0.0,500.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.896,40.8891,38611.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050164,47.46,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.896,40.8891,38611.0,False,0.006648530066877544,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050165,37.62,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.817,40.6572,38612.0,False,0.005270073769825815,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050166,37.62,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.932,40.5513,38613.0,False,0.005270073769825815,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050167,64.14,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.968,40.746,38614.0,False,0.008985181594806694,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050168,64.64,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.795,40.6078,38615.0,False,0.009055225105835745,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050169,40.12,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.956,40.5926,38616.0,False,0.005620291324971071,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050170,40.12,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.934,40.6267,38617.0,False,0.005620291324971071,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050171,39.7,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.892,40.8896,38618.0,False,0.0055614547757066694,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050172,27.93,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.929,40.7814,38619.0,False,0.003912630526082803,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050173,33.64,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.974,41.7415,38620.0,False,0.004712527422034568,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050174,63.74,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.789,40.4601,38621.0,False,0.008929146785983453,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050175,0.0,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.789,40.4601,38621.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050176,0.0,500.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.877,40.3896,38622.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050177,63.74,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.877,40.3896,38622.0,False,0.008929146785983453,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050178,51.69,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.83,40.4564,38623.0,False,0.007241098170183318,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050179,51.69,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.803,40.4545,38624.0,False,0.007241098170183318,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050180,58.27,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.789,40.8019,38625.0,False,0.008162870775325633,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050181,58.27,161.0,PACE,Utah,US,p49011,p25,PACE,Western,-111.9,40.9301,38626.0,False,0.008162870775325633,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050182,0.0,161.0,PACE,Utah,US,p49023,p25,PACE,Western,-111.876,39.7294,38627.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050183,15.02,161.0,PACE,Utah,US,p49023,p25,PACE,Western,-111.876,39.7294,38627.0,False,0.0021041070713126993,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050184,45.29,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.766,40.6936,38628.0,False,0.006344541229011462,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050185,36.49,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.856,40.6601,38629.0,False,0.00511177543490016,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050186,36.49,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.771,40.5919,38630.0,False,0.00511177543490016,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050187,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.791,40.6769,38631.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050188,57.56,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.791,40.6769,38631.0,False,0.00806340898966438,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050189,43.4,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.904,40.7062,38632.0,False,0.006079776757321648,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050190,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.783,40.6182,38633.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050191,43.4,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.783,40.6182,38633.0,False,0.006079776757321648,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050192,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.783,40.6182,38633.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050193,0.0,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.75,41.4344,38634.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050194,10.69,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.75,41.4344,38634.0,False,0.0014975302658011157,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050195,0.0,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.75,41.4344,38634.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050196,5.82,161.0,PACE,Idaho,US,p16041,p16,PACE,Western,-111.836,42.0303,38635.0,False,0.0016880182607611166,WECC_NWPP,NorthernGrid,NorthernGrid_East,ID,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050197,0.0,161.0,PACE,Idaho,US,p16041,p16,PACE,Western,-111.836,42.0303,38635.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_East,ID,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050198,0.0,161.0,PACE,Utah,US,p49023,p25,PACE,Western,-111.779,39.8276,38636.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050199,6.81,161.0,PACE,Utah,US,p49023,p25,PACE,Western,-111.779,39.8276,38636.0,False,0.0009539926202156779,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050200,54.82,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.82,40.7162,38637.0,False,0.0076795705492251785,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050201,0.0,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.936,41.6373,38638.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050202,57.3,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.936,41.6373,38638.0,False,0.008026986363929272,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050203,0.0,500.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.849,41.7457,38639.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050204,0.0,345.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.849,41.7457,38639.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050205,57.3,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.849,41.7457,38639.0,False,0.008026986363929272,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050206,0.0,13.8,PACE,Utah,US,p49005,p25,PACE,Western,-111.849,41.7457,38639.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050207,0.0,1.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.849,41.7457,38639.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050208,6.15,161.0,PACE,Utah,US,p49003,p25,PACE,Western,-111.932,41.4649,38640.0,False,0.0008615351856573304,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050209,0.0,500.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.799,40.5977,38641.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050210,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.799,40.5977,38641.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050211,0.0,13.8,PACE,Utah,US,p49035,p25,PACE,Western,-111.799,40.5977,38641.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050212,0.0,1.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.799,40.5977,38641.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050213,63.19,500.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.799,40.5977,38641.0,False,0.008852098923851496,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050214,0.0,500.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.799,40.5977,38641.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050215,60.14,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.898,40.5515,38642.0,False,0.008424833506574284,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050216,5.52,161.0,PACE,Utah,US,p49039,p25,PACE,Western,-111.74,39.1491,38643.0,False,0.0007732803617607256,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050217,4.58,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.762,41.6913,38644.0,False,0.0006415985610261094,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050218,15.59,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.906,41.7801,38645.0,False,0.0021839566738858177,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050219,55.37,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.857,40.6445,38646.0,False,0.007756618411357135,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050220,18.77,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.86,41.6698,38647.0,False,0.0026294334040305838,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050221,0.0,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.73,41.8454,38648.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050222,0.0,138.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.73,41.8454,38648.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050223,7.08,13.8,PACE,Utah,US,p49005,p25,PACE,Western,-111.73,41.8454,38648.0,False,0.0009918161161713657,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050224,0.0,1.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.73,41.8454,38648.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050225,10.49,161.0,PACE,Utah,US,p49039,p25,PACE,Western,-111.899,39.2312,38649.0,False,0.0014695128613894952,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050226,30.36,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.89,39.9941,38650.0,False,0.004253041989683992,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050227,52.28,161.0,PACE,Utah,US,p49005,p25,PACE,Western,-111.883,41.7156,38651.0,False,0.007323749513197598,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050228,25.53,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.78,40.5762,38652.0,False,0.003576421673143357,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050229,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.721,40.7926,38653.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050230,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.721,40.7926,38653.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050231,53.92,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.721,40.7926,38653.0,False,0.007553492229372886,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050232,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.721,40.7926,38653.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050233,39.7,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.821,40.312,38654.0,False,0.0055614547757066694,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050234,39.7,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.744,40.3002,38655.0,False,0.0055614547757066694,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050235,26.24,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.725,40.3679,38656.0,False,0.0036758834588046093,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050236,63.71,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.806,39.9668,38657.0,False,0.00892494417532171,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050237,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.722,40.5474,38658.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050238,54.21,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.722,40.5474,38658.0,False,0.007594117465769736,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050239,0.0,500.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.631,40.6731,38659.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050240,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.631,40.6731,38659.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050241,54.21,500.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.631,40.6731,38659.0,False,0.007594117465769736,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050242,47.67,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.766,40.2473,38660.0,False,0.006677948341509746,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050243,47.67,161.0,PACE,Utah,US,p49049,p25,PACE,Western,-111.794,40.2762,38661.0,False,0.006677948341509746,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050244,38.38,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.653,40.6348,38662.0,False,0.005376539906589974,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050245,0.0,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.777,40.6216,38663.0,False,0.0,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050246,38.38,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.777,40.6216,38663.0,False,0.005376539906589974,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050247,62.03,161.0,PACE,Utah,US,p49035,p25,PACE,Western,-111.676,40.6962,38664.0,False,0.008689597978264098,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
2050248,25.58,161.0,PACE,Utah,US,p49041,p25,PACE,Western,-111.791,38.6551,38665.0,False,0.0035834260242462615,WECC_NWPP,NorthernGrid,NorthernGrid_South,UT,WREGIS,,AC,,1.0,0.0,inf,PQ,,
